User ID,User,email,Vet ID,ชื่อ คลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,แขวง/ตำบล,เขต/อำเภอ,จังหวัด,Address ID,วันที่เปิดทำการ,เวลาเปิดทำการ,เวลาปิดทำการ,ที่อยู่,เบอร์โทรคลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,เลขละติจูด-ลองติจูด,Link แชร์โลเคชั่น,Facebook Page ของคลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,Line@ คลินิก/ โรงพยาบาลสัตว์ / ร้านค้า
233,trio810501233,810501233@supertriodog.com,810501233,โรงพยาบาลสัตว์ศิริราษฎร์ สาขาอ่าวลึก,อ่าวลึกใต้,อำเภออ่าวลึก,กระบี่,810501,ทุกวัน,8:00:00 AM,8:00:00 PM,13/19-21 ม.4 ถ.อ่าวลึก-แหลมสัก,096 635 5475,"8.395673740876628, 98.74077917513459",https://goo.gl/maps/JXMcRYDmQmHbjVaT6,https://www.facebook.com/SiriratAnimalHospital,
234,trio620110234,620110234@supertriodog.com,620110234,ศรีโยธินฟาร์มาซี,หนองปลิง,อำเภอเมืองกำแพงเพชร,กำแพงเพชร,620110,ทุกวัน,10:00:00 AM,6:00:00 PM,338/1 ม.7	ต.หนองปลิง	เมืองกำแพงเพชร	กำแพงเพชร	62000,872015147,"(16.5232839, 99.5126876)",Si Yo Thin Pharmacy https://maps.app.goo.gl/H6SXxivuQUNec4yVA?g_st=ic,,
235,trio930401235,930401235@supertriodog.com,930401235,คลินิกแม่ขรีสัตวแพทย์,แม่ขรี,อำเภอตะโหมด,พัทลุง,930401,ทุกวัน,8:30:00 AM,7:00:00 PM,427/5,061 182 3861,"7.352429188420817, 100.12247236943018",https://goo.gl/maps/cAwRTnFDkc7TdRjG8,https://www.facebook.com/profile.php?id=100063578501106,
236,trio440605236,440605236@supertriodog.com,440605236,ส.รุ่งเรือง,หนองม่วง,อำเภอบรบือ,มหาสารคาม,440605,ทุกวัน,10:00:00 AM,6:00:00 PM,"517/8-9, ต.หนองม่วง หนองม่วง ลพบุรี, 15170 15170",036 431 092,"(15.2229681, 100.6621416)",ส.รุ่งเรืองสัตวแพทย์ 036 431 092 https://maps.app.goo.gl/AJazv12graqVLdKi6?g_st=ic,,
237,trio801301237,801301237@supertriodog.com,801301237,คลินิกร่อนพิบูลย์สัตวแพทย์,ร่อนพิบูลย์,อำเภอร่อนพิบูลย์,นครศรีธรรมราช,801301,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",8:30:00 AM,7:00:00 PM,613/11 ม.3,086 968 6759,"8.1693325937851, 99.864634386623",https://goo.gl/maps/YE1iCUJTB1gMx1TD8,https://www.facebook.com/ronpiboonvet,
238,trio860705238,860705238@supertriodog.com,860705238,นนทรีสัตวแพทย์,ปากแพรก,อำเภอสวี,ชุมพร,860705,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",8:00:00 AM,7:00:00 PM,16 ถ.เวชพฤกษ์พิทักษ์,089 816 6158,"8.166361747605091, 99.67753654871362",https://goo.gl/maps/HEVpvRJ2j1and5QQ6,,
239,trio670601239,670601239@supertriodog.com,670601239,ร้านศรีเทพรักษาสัตว์,ศรีเทพ,อำเภอศรีเทพ,เพชรบูรณ์,670601,ทุกวัน,10:00:00 AM,6:00:00 PM,"หมู่ที่ 5 119/29 Sa Kruat, Si Thep District, Phetchabun 67170",081 802 0513,"(15.4393585, 101.0702853)",ร้านศรีเทพรักษาสัตว์ 081 802 0513 https://maps.app.goo.gl/PzU5Sj8gegD2iQoU8?g_st=ic,,
240,trio830302240,830302240@supertriodog.com,830302240,คลินิกสัตว์ เทพกระษัตรี,ศรีสุนทร,อำเภอถลาง,ภูเก็ต,830302,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",9:00:00 AM,7:00:00 PM,59/10 ม.5 มบ.ภูเก็ตธานี,76617740,"7.985101092015207, 98.36036664059772",https://goo.gl/maps/TDzwKbFX57o5PrAq6,https://www.facebook.com/profile.php?id=100063578676882,
241,trio800101241,800101241@supertriodog.com,800101241,คลีนิคสัตวแพทย์,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,10:00:00 AM,6:00:00 PM,"15 Nikorn Bamrung Rd, Nai Mueang, Mueang Phetchabun District, Phetchabun 67000","15 Nikorn Bamrung Rd, Nai Mueang, Mueang Phetchabun District, Phetchabun 67000","(16.4194757, 101.1557110)",คลีนิคสัตวแพทย์ 056 722 851 https://maps.app.goo.gl/o1t7gVD3gTGE11Tc9?g_st=ic,,
242,trio901104242,901104242@supertriodog.com,901104242,คลินิกหมอแป๋งรักษาสัตว์,คอหงส์,อำเภอหาดใหญ่,สงขลา,901104,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",9:00:00 AM,7:00:00 PM,229 ม.1,099 505 1903,"7.131459287996358, 100.49645282710098",https://goo.gl/maps/jyYytNnGKFAuAq5t9,https://www.facebook.com/profile.php?id=100063585758789,
243,trio800101243,800101243@supertriodog.com,800101243,สถานพยาบาลสัตว์เมืองระแหง,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,10:00:00 AM,6:00:00 PM,"5 2 Phahonyothin Road, หนองหลวง Mueang Tak District, Tak 63000",061 062 7777,"(16.8766946, 99.1305174)",สถานพยาบาลสัตว์เมืองระแหง 061 062 7777 https://maps.app.goo.gl/iCeVPH7Bmk6Gn15N9?g_st=ic,,
244,trio820103244,820103244@supertriodog.com,820103244,คลินิกหมอแป้งรักษาสัตว์,ถ้ำน้ำผุด,อำเภอเมืองพังงา,พังงา,820103,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",8:30:00 AM,8:30:00 PM,78/6-7 ถนน เทศบาลบำรุง,095 456 7960,"8.534800966037585, 98.49812298115371",https://goo.gl/maps/13sHBJBjhcz4q9UJ8,https://www.facebook.com/Mohpangclinic,
245,trio800801245,800801245@supertriodog.com,800801245,กุลกานต์สัตวแพทย์,ท่าศาลา,อำเภอท่าศาลา,นครศรีธรรมราช,800801,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",9:00:00 AM,6:00:00 PM,12/10-11,075 521 676,"8.658251131788116, 99.92885745409507",https://goo.gl/maps/EHXweeRsCLmE82zw6,https://www.facebook.com/pages/%E0%B8%81%E0%B8%B8%E0%B8%A5%E0%B8%81%E0%B8%B2%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C/1875856916036813,
246,trio800101246,800101246@supertriodog.com,800101246,โรงพยาบาลสัตว์กิตติคุณ,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,9:00:00 AM,10:00:00 PM,บึงพระจันทน์ ตำบล ในเมือง อำเภอเมืองพิษณุโลก พิษณุโลก 65000,081 474 9900,"(16.7969682, 100.2573124)",Kittikun Pet Hospital 24 Hr Phitsanulok 081 474 9900 https://maps.app.goo.gl/1FMnZAShgurrjRYT8?g_st=ic,,
247,trio860705247,860705247@supertriodog.com,860705247,สถาปนาสัตวแพทย์,ปากแพรก,อำเภอสวี,ชุมพร,860705,ทุกวัน,8:00:00 AM,8:00:00 PM,163/2 ถ.เปรมประชา,75424267,"8.162915666328, 99.6774844964218",https://goo.gl/maps/PxQCreB5HN8TPyCr6,https://www.facebook.com/pages/%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9B%E0%B8%99%E0%B8%B2%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C/2201747163395601,
248,trio900701248,900701248@supertriodog.com,900701248,คลินิกระโนดรักษ์สัตว์,ระโนด,อำเภอระโนด,สงขลา,900701,"วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",8:30:00 AM,7:00:00 PM,286 ถ.ราษฎร์บํารุง,063 232 2366,"7.776509056427939, 100.31926701176137",https://goo.gl/maps/QETiiDKUfnCQhGiC9,https://www.facebook.com/ranotvetclinic,
249,trio800101249,800101249@supertriodog.com,800101249,สามชัยสัตวแพทย์,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,10:00:00 AM,6:00:00 PM,"105 Chomphon, Nong Luang, Mueang Tak District, Tak 63000",055 511 810,"(16.8740951, 99.1231826)",สามชัยสัตวแพทย์ 055 511 810 https://maps.app.goo.gl/ibomse98frKXYAyj7?g_st=ic,,
250,trio810101250,810101250@supertriodog.com,810101250,คลินิกรักษาสัตว์หมอโบว์,ปากน้ำ,อำเภอเมืองกระบี่,กระบี่,810101,ทุกวัน,9:00:00 AM,7:00:00 PM,228/5 ถนน มหาราช,095 113 4593,"8.132450504714662, 98.82381810748042",https://goo.gl/maps/WMrZjCaDGg9ctcHx9,https://www.facebook.com/Drbowanimalclinic,
251,trio800101251,800101251@supertriodog.com,800101251,สุพจน์สัตวแพทย์,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,10:00:00 AM,7:00:00 PM,78/14 ถนน ศรีธรรมไตรปิฏก ตำบล ในเมือง อำเภอเมืองพิษณุโลก พิษณุโลก 65000,055 219 525,"(16.8068041, 100.2621092)",Supoj Veterinary Hospital 055 219 525 https://maps.app.goo.gl/VdurDDM17Ms5AGgz8?g_st=ic,,
252,trio810501252,810501252@supertriodog.com,810501252,คลินิกหมอน้ำผึ้งรักษาสัตว์,อ่าวลึกใต้,อำเภออ่าวลึก,กระบี่,810501,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันเสาร์, วันอาทิตย์",8:30:00 AM,7:30:00 PM,217/85,061 698 2322,"8.401912308870322, 98.74159023875222",https://goo.gl/maps/hwu9qMGwg7d6bTFk6,https://www.facebook.com/nppetclinicc,
253,trio180601253,180601253@supertriodog.com,180601253,หนุ่มอาหารสัตว์ เพ็ทเตอร์ฟาร์ม่า,หันคา,อำเภอหันคา,ชัยนาท,180601,ทุกวัน,10:00:00 AM,5:00:00 PM,423/1 ม.1	ต.หันคา	หันคา	ชัยนาท	17130,056 013 099,"(14.9839775, 100.0084477)",เพ็ทเตอร์ ฟาร์ม่า 056 013 099 https://maps.app.goo.gl/veraTfQaaoJDxF4K8?g_st=ic,,
254,trio800101254,800101254@supertriodog.com,800101254,บ้านหมอรักษาสัตว์,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,"วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",9:00:00 AM,9:00:00 PM,632/15 ซอย แม่ม่วง,097-999-4793,"8.416734986235285, 99.96597120991692",https://goo.gl/maps/ryfzpaCzFEn8qbYG6,https://www.facebook.com/profile.php?id=100059494626847,
255,trio900901255,900901255@supertriodog.com,900901255,คลินิกบ้านรักษ์สัตว์รัตภูมิ,กำแพงเพชร,อำเภอรัตภูมิ,สงขลา,900901,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",8:30:00 AM,6:00:00 PM,401/7 ม.1,096 894 8562,"7.135397975817807, 100.25947818107574",https://goo.gl/maps/9Taqepr2EYzcr9NE9,https://www.facebook.com/Banraksatveterinaryclinic,
256,trio711104256,711104256@supertriodog.com,711104256,คลินิกหมอชินแฮปปี้เพ็ท,หนองไผ่,อำเภอด่านมะขามเตี้ย,กาญจนบุรี,711104,ทุกวัน,10:00:00 AM,6:00:00 PM,375 ม.5	ต.หนองไผ่	หนองไผ่	เพชรบูรณ์	67140,056 781 811,"(15.9928960, 101.0652280)",คลินิกหมอชินแฮปปี้เพ็ท 056 781 811 https://maps.app.goo.gl/7v88zo2zJabpP5gd6?g_st=ic,,
257,trio961001257,961001257@supertriodog.com,961001257,คลินิกเลิฟเพ็ทรักษาสัตว์,สุไหงโก-ลก,อำเภอสุไหงโก-ลก,นราธิวาส,961001,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันเสาร์, วันอาทิตย์",9:00:00 AM,6:00:00 PM,105 ถ.ลูกเสืออนุสรณ์,090 218 1610,"6.362533337719516, 101.91601711988692",https://goo.gl/maps/oLuhNAsZ2cyi2LUA6,https://www.facebook.com/profile.php?id=100037322270519,
258,trio170601258,170601258@supertriodog.com,170601258,อินทร์บุรีสัตวแพทย์ ตลาดไหม่อินทร์บุรี(หมอภาษิต),อินทร์บุรี,อำเภออินทร์บุรี,สิงห์บุรี,170601,ทุกวัน,10:00:00 AM,6:00:00 PM,"258หมู่6 In Buri, Sing Buri 16110",036 581 585,"(15.0141555, 100.3332365)",อินทร์บุรีสัตวแพทย์ ตลาดไหม่อินทร์บุรี(หมอภาษิต) 036 581 585 https://maps.app.goo.gl/3f9SUkTvb63Za2w96?g_st=ic,,
259,trio920601259,920601259@supertriodog.com,920601259,ห้วยยอดสัตวแพทย์,ห้วยยอด,อำเภอห้วยยอด,ตรัง,920601,"วันจันทร์, วันอังคาร, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",8:30:00 AM,6:00:00 PM,240 ถ.เพชรเกษม,75271062,"7.78191685512498, 99.63571429641996",https://goo.gl/maps/xCtjtFgze7vrny749,,
260,trio900102260,900102260@supertriodog.com,900102260,สองทะเลสัตวแพทย์,เขารูปช้าง,อำเภอเมืองสงขลา,สงขลา,900102,ทุกวัน,8:00:00 AM,12:00:00 AM,145/27 ถนนสามสิบเมตร-ท่าสะอ้าน ม.8,099 775 8896,"7.170163245912518, 100.59574175555635",https://goo.gl/maps/y79G4Seb8M6RRKVB6,https://www.facebook.com/profile.php?id=100057048687023,
261,trio750104261,750104261@supertriodog.com,750104261,เทพสิรินทร์สัตวแพทย์,บ้านปรก,อำเภอเมืองสมุทรสงคราม,สมุทรสงคราม,750104,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันอาทิตย์",9:00:00 AM,6:00:00 PM,61/22-23 ม.1,993957628,"13.422477, 99.987995",https://goo.gl/maps/8deEiVyZ2tmS7HEU7,https://www.facebook.com/profile.php?id=100057256246728,
